,id,deceased,current_status,branch_id,branch_name,college,gender,location,referrer,league,username
26608,26608,False,std,4190,SedgewickJ,UC Riverside,Male,"Portland, Oregon",2952,Tundra,HaugheyM
41933,41933,False,std,25053,NievesB,University of Manchester,Cisgender Male,"Manchester, United Kingdom",34500,Corridor,HaughtonJ2
2354,2354,False,topcont,22569,RankinsM,New York University,Male,"Weehawken, New Jersey",16504,Sakura,HaumanG
62282,62282,False,std,27636,MayefskyE,Florida State University,Female,"Lake Mary, Florida",58359,Canyon,HaumillerP
44921,44921,False,pm,44427,HauptmanK,Vanderbilt University,Female,"Bethesda, Maryland",44427,Corridor,HauptmanE
46630,46630,False,std,6992,MartinPL,Yale University,Female,"San Francisco, California",38316,Orbital,HauptmanH
44427,44427,False,cc,44427,HauptmanK,Duke University,Male,"Bethesda, Maryland",14900,Corridor,HauptmanK
48712,48712,False,std,9785,SchwartzJL,,Female,"Mequon, Wisconsin",37752,Canyon,HauserL
1573,1573,False,pm,1573,HauserME,Washington University in St. Louis,Female,"Chicago, Illinois",16070,Wilderness,HauserME
14804,14804,False,std,21705,GordonA,Washington University in St. Louis,Female,"Los Angeles, California",21705,Volcano,HautA
26276,26276,False,std,21705,GordonA,Harvard,Male,"Nomadic, United States",14804,Volcano,HautB
44066,44066,False,std,9437,NussbaumE,Washington University in St Louis,Female,"Chicago, Illinois",37404,Village,HautK
65742,65742,False,std,15467,NyeM,Dartmouth,Female,"New York, New York",57256,Sunrise,HautL
18640,18640,False,std,17076,Hale-EvansM,University of Kentucky,Male,"Salem, Oregon",9375,Rainforest,HautalaK
9375,9375,False,std,17076,Hale-EvansM,,Female,"Salem, Oregon",17076,Rainforest,HautalaM
43413,43413,False,topcont,36281,NackeeranS,University of Miami,Male,"Miami, Florida",38422,Glacier,HavanurA
17188,17188,False,std,2101,MorelloM,Middlebury College,Male,"Cotuit, Massachusetts",15294,Alpine,HavelJM
27596,27596,False,std,2101,MorelloM,Yale University,Female,"Houston, Texas",15294,Alpine,HavelL
15294,15294,False,pm,2101,MorelloM,,Male,"Houston, Texas",2101,Alpine,HavelM
12242,12242,False,std,5229,MeachamB,Amherst College,Male,"Washington, DC",29420,Rubicon,HavemannW
33973,33973,False,pm,10864,KonouchiN,Occidental College,Male,"Nashville, Tennessee",10864,Midland,HavensF
59366,59366,False,std,11222,AhnM,Stevens Institute of Technology,Male,"San Diego, California",51416,Orange,HaverbergB
36506,36506,False,std,29125,RubensteinM,,Male,"Washington, DC",34427,Skyline,HavilandG2
25127,25127,False,std,1341,HallL,Georgia Institute of Technology,Female,"Marietta, Georgia",1341,Midland,HawesC
64344,64344,False,std,8421,ButterickM,,Male,"San Diego, California",61558,Xanadu,HawkesG
16464,16464,False,std,6627,MeyerS,Princeton University,Female,"McLean, Virginia",6627,Maelstrom,HawkinsA2
66502,66502,False,topcont,10563,DimitriCRob,,Male,"Austin, Texas",62446,Horizon,HawkinsB2
16749,16749,False,std,16749,HawkinsDan,University of Wisconsin-Madison,Male,"Omaha, Nebraska",26308,Spring,HawkinsDan
9066,9066,False,std,18275,O'SullivanJ,Wellesley,Female,"Glen Cove, New York",18275,Coastal,HawkinsE
61664,61664,False,pm,6627,MeyerS,,Male,"McLean, Virginia",16464,Maelstrom,HawkinsE1
63626,63626,False,cc,21261,HillJTiger,Jeopardy! U,Male,"Smyrna, Georgia",21261,Elysium,HawkinsS
4604,4604,False,std,27280,VelezN,Sonoma State University,Male,"Naples, Italy",18601,Juniper,HawleyG
17433,17433,False,std,29109,HensleyB,Harvard College; The University of Chicago Law School,Male,"Seattle, Washington",29109,Lyceum,HawleyJ
54900,54900,False,std,4057,BennettS,University of Sheffield,Male,"Los Angeles, California",4057,Bayou,HawleyJ2
15777,15777,False,std,17086,ThomsenS,DePaul University,Male,"Los Angeles, California",22933,Palisade,HawmanG
16110,16110,False,std,15297,JordanG,"UNC-CH, Harvard, Duke",Male,"Washington, DC",15297,Archipelago,HaworthB
6994,6994,False,std,8186,ShahSR,University of Waterloo,Male,"Buffalo, New York",5765,Orange,HawthorneC
41618,41618,False,pm,16596,YoungS,University of New Hampshire,Female,"Durham, New Hampshire",16596,Peninsula,HawthorneM
67871,67871,False,std,12697,KleinJ,,Male,"Kitchener, Ontario",52966,Rainforest,HawthorneR
48274,48274,False,std,28291,RoosS,,Male,"Silver Spring, Maryland",45869,Cherry,HawthorneW
25080,25080,False,std,5714,WertheimerJ,Haverford College,Male,"Brooklyn, New York",5714,Pioneer,HaxbyM
54036,54036,False,std,27127,EllwangerJ,Cooperstown Graduate Program,Female,"Vermillion, South Dakota",6957,Quetzal,HayA2
62593,62593,False,std,12478,HinesJ,Virginia Tech,Male,"Charlottesville, Virginia",36887,Typhoon,HayB
56598,56598,False,std,27127,EllwangerJ,University of Washington,Male,"Spokane, Washington",54036,Quetzal,HayE
18743,18743,False,topcont,18743,HayK,Carleton College,Cisgender Female,"Portland, Oregon",29176,Arcadia,HayK
65971,65971,False,std,9475,PahkJ,,Female,"Buffalo, New York",16940,Coastal,HayL711
6999,6999,False,std,20364,ManfrediM,Brown University,Male,"Los Angeles, California",20364,Pacific,HayP
65774,65774,False,topcont,14700,LeeD2,,Male,"Kew Gardens, New York",62314,Aurora,HayR
26039,26039,False,std,21833,PopielinskiL,University of Toronto,Male,"Toronto, Ontario",21833,Tidewater,HaycockA
18410,18410,False,std,22135,BrensingerB,Johns Hopkins University,Male,"Silver Spring, Maryland",22135,Riviera,HaydelE
15431,15431,False,std,7766,BennettTG,Smith College,Female,"Crozet, Virginia",15114,Tidewater,HaydenJ
34164,34164,False,std,1859,RabnerG,Duke University,Male,"Montclair, New Jersey",1859,Horizon,HayesB
59404,59404,False,std,26380,KavanaughP,Saint Louis University,Male,"Chicago, Illinois",34049,Magnolia,HayesB-
61330,61330,False,std,11293,ChiltonC,Marquette University,Male,"Edmonds, Washington",14794,Midland,HayesB2
52766,52766,False,std,26299,KhanM13,,Male,"Washington, DC",44170,Badlands,HayesBC
28756,28756,False,pm,19785,WilsonHR,Harvard,Male,"Plymouth, Minnesota",2385,Pioneer,HayesBobOjnab
63215,63215,False,pm,2438,ShodyS,,Male,"Toronto, Ontario",11979,Foundry,HayesD23
64987,64987,False,std,23176,GaliherC,,Male,"Philadelphia, Pennsylvania",20199,Pacific,HayesDK
6455,6455,False,std,6856,WrightB,Washington University,Female,"Saint Louis, Missouri",14502,Sugarloaf,HayesEV
28482,28482,False,std,12025,ChongJ,Westmont College,Male,"Flagstaff, Arizona",24275,Meadow,HayesI
65037,65037,False,std,22204,McLernonS,University of Texas,Male,"Dallas, Texas",56462,Hinterland,HayesJ
41829,41829,False,std,24635,GilmanK,Fordham University,Male,"Ossining, New York",39669,Seaboard,HayesK3
54859,54859,False,std,19919,MeltzerJ,,Male,"Dc, Washington",47590,Woodlands,HayesP2
56462,56462,False,std,22204,McLernonS,College of Charleston,Male,"Denver, Colorado",53800,Hinterland,HayesR
62684,62684,False,std,22204,McLernonS,SMU,Male,"Pasadena, California",56462,Hinterland,HayesW22
25267,25267,False,std,1203,PetkunM,Cornell University,Female,"New York, New York",1203,Serengeti,HayfordA
57545,57545,False,std,1203,PetkunM,Cornell,Male,"Hobe Sound, Florida",25267,Serengeti,HayfordD
67801,67801,False,topcont,27149,AhernC,,Male,"San Francisco, California",65123,Maelstrom,HayhurstZ
10080,10080,False,cc,13753,HauensteinK,Waterloo,Male,"Oakville, Ontario",1152,Highland,HaymanS
49666,49666,False,std,25334,HuADRHU356,University of Oklahoma / Carnegie Mellon University,Female,"New York, New York",46319,Elysium,HaymonD
46319,46319,False,cc,25334,HuADRHU356,University of Oklahoma; Washington and Lee University,Female,"Germantown, Maryland",15569,Elysium,HaymonL
50532,50532,False,std,13416,FalkMJ,University of Pennsylvania,Man,"New York, New York",42802,Atlantic,HaynesA
16710,16710,False,std,4345,GoodmanDL,"University of Maryland, University of Tennessee, Naval War College",Male,"Albuquerque, New Mexico",4345,Orbital,HaynesJM
48509,48509,False,std,16193,McCullenD,,Female,"Chicago, Illinois",43318,Prairie,HaynesLN
56974,56974,False,std,13416,FalkMJ,University of Colorado,Female,"Bethlehem, Pennsylvania",54328,Atlantic,HaynesL__
29022,29022,False,std,10671,HuddlestonJ,The George Washington University,Male,"Williamstown, Massachusetts",10671,Sequoia,HaysC
2063,2063,False,pm,26592,AlexanderTJ,University of Tennessee,Male,"Atlanta, Georgia",26592,Maelstrom,HaysC23
23539,23539,False,pm,5809,WechtB,Williams,Male,"Cambridge, Massachusetts",5809,Isthmus,HaysD
6665,6665,False,std,14693,Plumb-LarrickA,Grinnell,Female,"Shaker Heights, Ohio",14693,Cascade,HaysM
62872,62872,False,pm,3597,FishmanR,Oglethorpe University,Female,"Durham, North Carolina",59985,Yukon,HaysM2
20421,20421,False,std,10023,TurnerD,Wesleyan University,Female,"Denver, Colorado",8800,Polaris,HaysMK
17308,17308,False,pm,24242,GoyalA,College of William and Mary,Male,"Washington, DC",24242,Orbital,HaysP
27733,27733,False,pm,2420,FlahertyM,USAF Academy,Male,"Fairfax Station, Virginia",2420,Archipelago,HaysPL
43241,43241,False,std,18931,BoyleT,"Georgia Tech, UC - San Diego",Male,"San Diego, California",34970,Taiga,HaysS
44320,44320,False,std,17140,MorganB,Governors State University,Female,"Chicago, Illinois",5913,Polaris,HaywardG2
26278,26278,False,std,8016,ThurmondA,Brown University,Male,"Raleigh, North Carolina",4661,Ravenna,HaywardJ
5913,5913,False,std,17140,MorganB,University of Illinois UC,Male,"Chicago, Illinois",13625,Polaris,HaywardJ2
11831,11831,False,std,10671,HuddlestonJ,University of Edinburgh,Male,"Geneva, Switzerland",11039,Sequoia,HaywardK
41583,41583,False,std,28174,BohlenC,Michigan State / University of Illinois,Male,"Bridgewater, New Jersey",37015,Sunrise,HaywardM
52059,52059,False,std,15066,NayarS,College of William & Mary,Male,"Portland, Maine",49544,Evergreen,HaywardW
64287,64287,False,std,24203,CavdarM,University of Sheffield,Male,"Staffordshire, United Kingdom",58335,Volcano,HaywoodS
62774,62774,False,std,27858,MooD,,Female,"Los Angeles, California",10533,Sugarloaf,HazanM
62950,62950,False,std,9659,McGeehanJ,"Cornell University; University of California, Riverside",Female,"West Orange, New Jersey",13360,Rainbow,HazardL
17137,17137,False,std,24649,FiricanoD,Rice University,Male,"San Francisco, California",24649,Rainforest,HazarikaD
6703,6703,False,topcont,6703,HazelettS,NYU,Male,"Brooklyn, New York",28447,Nebula,HazelettS
10745,10745,False,std,17322,WhitehurstL,,Female,"Sunnyvale, California",5403,River,HazelrothE
49541,49541,False,pm,27636,MayefskyE,,Male,"San Francisco, California",11502,Canyon,HeA
51830,51830,False,std,24436,HunterTJ,Cornell University,Male,"Boston, Massachusetts",29504,Sierra,HeAL
63521,63521,False,std,56691,LipinskyE,University of Waterloo,Male,"Winnipeg, Manitoba",56691,Harbor,HeJJ
44537,44537,False,topcont,21569,DrummondJ,MIT,Female,"San Diego, California",39565,Atlantic,HeMJ
29897,29897,False,topcont,27784,WilliamsST,University of the Pacific,Female,"WASHINGTON, DC",27784,Village,HeacoxA
18616,18616,False,std,26742,WilliamsK,Gettysburg College,Male,"Brooklyn, New York",26742,Magnolia,HeadS
27199,27199,False,std,27863,PhelanME,"Ohio University, U. of Dayton, Urbana U.",Male,"Springfield, Ohio",3953,Yukon,HeadleyR
20321,20321,False,std,25662,HeadyCR,Boston University,Female,"Boston, Massachusetts",25662,Xanadu,HeadyA
25662,25662,False,pm,25662,HeadyCR,Boston University,Male,"Boston, Massachusetts",4117,Xanadu,HeadyCR
20899,20899,False,std,12452,LessingG,Allegheny College,Female,"Chisinau, Moldova",2744,Elysium,HeagyC
58475,58475,False,std,11692,GriffithsM,University of Warwick,Male,"Manchester, United Kingdom",40685,Centennial,HealJ
34599,34599,False,std,16637,TreeceW,,Male,"Los Angeles, California",24124,Olympic,HealdA
60536,60536,False,pm,21621,SternJM,Georgetown University,Male,"Brooklyn, New York",56153,Morningstar,HealeyJ
66438,66438,False,topcont,14985,WattsA,,Male,"Burlingame, California",15526,Sierra,HealyB7
41233,41233,False,std,9659,McGeehanJ,,Female,"San Francisco, California",22759,Rainbow,HealyE
21459,21459,False,std,5161,JonesC,University of Texas at Austin,Male,"Austin, Texas",1962,Nebula,HealyJ
20424,20424,False,std,23223,AnthonyS,University College Cork,Male,"Chapel Hill, North Carolina",23223,Ravenna,HealyK
39117,39117,False,pm,25100,LinJK,UC Santa Cruz,Male,"San Francisco, California",3818,Peninsula,HealyT2
5170,5170,False,pm,27123,MundingerK,Iowa State University,Cisgender Female,"White Bear Lake, Minnesota",16441,Junction,HeaneyA
64909,64909,False,std,1351,YanevA,MIT,Female,"Manchester, Massachusetts",50640,Savanna,HeanueC
46682,46682,False,std,17128,MaebiusA,Georgetown University,Male,"San Francisco, California",39649,Highland,HeapsB
67330,67330,False,std,10391,HamiltonL,,Male,"Billerica, Massachusetts",56045,Mesa,HeardA
57092,57092,False,std,11388,BehrensM,The University of Texas at Austin,Male,"Staunton, Virginia",46754,Hinterland,HeardFC
21393,21393,False,pm,1785,TullisI,,Male,"St. Louis, Missouri",3662,Meadow,HeardK
45257,45257,False,std,6544,McNamaraL2,Curtin University of Technology,Male,"Adelaide, South Australia",37298,Coastal,HearnM
19972,19972,False,std,11692,GriffithsM,"Fitzwilliam College, Cambridge",Male,"London, United Kingdom",7990,Centennial,Heath-RennF
9783,9783,False,cc,19703,FelsenheldD,"Minnesota, George Washington",Female,"Arlington, Virginia",19703,Sierra,HeathPA
3997,3997,False,pm,19856,DrakeC,Western Oregon,Female,"Bainbridge Island, Washington",23868,Arcadia,HeatheringtonJ
5462,5462,False,std,4731,LipkinA,University of Missouri-Columbia,Male,"St. Louis, Missouri",15552,Prairie,HeatonD
23255,23255,False,std,4731,LipkinA,Truman State University,Female,"St. Louis, Missouri",5462,Prairie,HeatonE
59311,59311,False,std,18540,VaidyaR,Athens High School,Male,"Berkley, Michigan",52518,Prairie,HebbaleH
60029,60029,False,pm,19850,RosenbergL2,,Cisgender Male,"Brisbane, Queensland",45582,Canyon,HebdonD
44024,44024,False,std,25677,MuellerP,Arizona State University,Female,"Phoenix, Arizona",25208,Pacific,HebenstreitJ
2108,2108,False,std,20952,KaplanN,,Male,"Cambridge, Massachusetts",10377,Zephyr,HeberleC
45180,45180,False,pm,17865,ScrogginsS,Williams College,Male,"Groton, Massachusetts",43612,Laguna,HebertJ
56738,56738,False,topcont,21168,VanderburC,,Male,"Philadelphia, Pennsylvania",52670,Utopia,HebertZ
48026,48026,False,std,28123,FrankK,Boston College,Male,"St. Louis, Missouri",28123,Spring,HebrankT
12571,12571,False,std,12571,HechtR,,Male,"Jackson Heights, New York",28420,Continental,HechtR
19535,19535,False,std,17440,TanJ,UC Riverside,Male,"Moreno Valley, California",15881,Seneca,HeckE
2734,2734,False,std,28815,McNittS,Bowdoin College,Female,"Indianapolis, Indiana",22328,Tundra,HeckS
6383,6383,False,pm,15254,AbdalianA,Swarthmore College / Washington University in St. Louis / UNC Charlotte,Male,"New York, New York",21757,Commonwealth,HeckelF
61192,61192,False,std,14466,McManusP2,Duke University,Male,"Washington, DC",47054,Badlands,HeckerMD
47944,47944,False,std,4497,WestJ,Thomas Edison State University,Female,"New Smyrna Beach, Florida",34942,Orange,HecklerN
37502,37502,False,std,18913,PerpetuaB,,Female,"Chicago, Illinois",34311,Zenith,HedbergC
35083,35083,False,std,15221,DeTuraM,Washburn University,Female,"Shawnee, Kansas",26685,Valley,HedgeC
67578,67578,False,std,10882,PatschakB,,Female,"Kernersville, North Carolina",65331,Fjord,HedgecockK
36010,36010,False,std,3795,EdwardsDP,Princeton University,Female,"New York, New York",9159,Sunrise,HedgecockS
48613,48613,False,std,18728,GrahamJ,"University of Johannesburg, South Africa",Female,"Sammamish, Washington",4539,Badlands,HedigerC
51621,51621,False,std,1807,ZeglinS,,Female,"Brooklyn, New York",50529,Badlands,HedlundK
50529,50529,False,std,1807,ZeglinS,California Institute of Technology,Male,"Redmond, Washington",41026,Badlands,HedlundM
4969,4969,False,std,15852,CorrinL,Johns Hopkins,Male,"Kirkland, Washington",11784,Village,HedreenJ
11784,11784,False,std,15852,CorrinL,Johns Hopkins University,Female,"Kirkland, Washington",15852,Village,HedreenL
67249,67249,False,topcont,24013,MillerAB,University of North Carolina,Male,"Raleigh, North Carolina",24013,Byzantium,HedrickB
45693,45693,False,std,38460,SiaoV,Carnegie Mellon University,Cisgender Male,"San Francisco, California",43981,Isthmus,HedrickT
20303,20303,False,pm,12405,GiesbrechtI,University of Maine,Female,"Gray, Maine",12405,Taiga,HedstromL
60008,60008,False,pm,5699,MatthewsP,Duke University,Male,"Washington, DC",54539,Tidewater,HeebshB
17206,17206,False,pm,1351,YanevA,Miami University,Male,"Cincinnati, Ohio",20912,Savanna,HeenanJ
43211,43211,False,std,20543,StephensW,Missouri S&T,Male,"Rochester, Minnesota",6011,Typhoon,HeeszelD
64171,64171,False,std,1024,BirekL,SUNY Albany,Male,"Portland, Oregon",53417,Juniper,HeffernW
12584,12584,False,std,6039,ElmanL,Wesleyan University,Male,"Chicago, Illinois",27763,Metro,HeffernanJ
41962,41962,False,std,21873,FiddlerJ,Princeton / MIT,Male,"Cambridge, Massachusetts",34754,Memorial,HeffernanS
26542,26542,False,std,16815,LemireD,Harvard University,Male,"New York, New York",13718,Fjord,HeffernanT
60805,60805,False,std,21873,FiddlerJ,Harvard,Male,"Santa Monica, California",41962,Memorial,HeffernanT2
16331,16331,False,std,16331,HeffnerH,Furman University,Female,"Saint Louis, Missouri",4289,Garden,HeffnerH
43545,43545,False,topcont,26623,BarkerN,UPenn,Female,"New York, New York",19264,Archipelago,HeftH
64132,64132,False,std,3891,Costa-RobertsJ,UC Berkeley / Stanford,Female,"Santa Cruz, California",54387,Citadel,HeftL
8346,8346,False,std,1484,MatherV,University of Arizona,Male,"Lexington, Kentucky",9796,Olive,HegartyM
2068,2068,False,pm,4437,BarinholtzI,University of Missouri,Male,"Pasadena, California",26734,Pacific,HegerA
17143,17143,False,cc,17143,HegertyA,,Female,"Manchester, United Kingdom",21068,Meridian,HegertyA
1029,1029,False,pm,17415,AastorpH,University of Oslo,Male,"Skedsmo, Norway",17415,Meridian,HegglandL
40528,40528,False,std,18429,KnowlesJ,"University of Minnesota, Twin Cities",Male,"Fridley, Minnesota",5441,Highland,HegiC
56060,56060,False,std,18429,KnowlesJ,,Female,"Fridley, Minnesota",40528,Highland,HegiK
1690,1690,False,std,5674,HartA,Claremont McKenna College,Female,"Oakland, California",5674,Skyline,HeidL
25144,25144,False,std,26742,WilliamsK,Georgetown University,Female,"Washington, DC",12444,Magnolia,HeideR
42338,42338,False,pm,42338,HeidelS,THE Ohio State University,Female,"Cincinnati, Ohio",4978,Cascade,HeidelS
49710,49710,False,std,28536,HelvestineW,University of Wisconsin,Male,"Brooklyn, New York",46730,Tundra,HeidemanP
39340,39340,False,cc,25925,HyltonR,Carleton College,Male,"Columbia, South Carolina",25925,Cascade,HeiderJ
61991,61991,False,std,22547,KerthR,,Male,"Newburgh, Indiana",22547,Nebula,HeidingerB
27930,27930,False,std,6132,McKinneyWC,Pomona College,Male,"New York, New York",25132,Fjord,HeidlageB
